v1,Clique_v1,ICI_v1,SHAP_v1,LIME_v1,z
0.47143516373249306,-0.35035124,2.332479126793237,0.41780588971849825,0.45040693881133326,0
0.2912053597430635,0.69274384,1.1008254509211988,0.15899294906149453,0.5674880538348605,0
-0.31956139984023146,0.84861314,1.201359395049359,-0.24409382873832355,-0.5726454836403561,1
0.5270464509549642,0.48584688,2.558755382401589,0.6026630644934154,0.5748380348396576,1
-0.22663229367683593,0.36749312,1.3640574931509983,-0.3087578872377131,-0.408093367146888,1
0.523546018063799,-0.3421853,3.587767334425782,0.4913717035054202,0.23854912124946234,0
0.029561951937617355,0.55312926,5.184284900855854,0.1043031451390107,0.37831647913962146,1
2.547691702457717,1.1201831,7.846310002978159,2.29615699470707,2.03696012161294,0
1.2499025106911574,1.027227,-2.0360257806965985,0.9378936591135524,2.0717361396246137,0
-0.6079835611701924,1.3977311,1.812615106878845,-0.5837757341231314,-0.6535923335152339,0
-1.5822079984310626,-1.4530847,0.293820416381946,-1.5470924050351023,-2.222482552445102,0
1.5713959841642924,1.5775018,2.0435318736560295,1.5847619324155244,2.416786517808077,0
-0.4786735491999036,0.123500735,2.9090859000186917,-0.3590920933765365,-0.4073277880776466,1
1.0406989527667878,-0.339198,1.7717663096354759,0.8810920953670808,2.0866510584580737,1
-0.6351549661597865,1.0649257,0.21677021596857182,-0.8205953146766668,-0.5670463750546634,1
0.2914954295020472,-0.33589825,3.350776541401421,0.16168294186196963,0.5810985301629746,0
-0.73672389380343,0.3968866,1.4593174550878034,-0.4394919088073694,-2.2776708071508573,1
1.1376768205479915,0.6645597,2.609010029758315,0.7460835685779017,2.2983154968501402,0
0.6716661637650329,-0.58301425,0.975491311556882,0.5403073415332418,0.6492113576377884,0
0.027693813616147662,0.0482495,0.592496322801975,-0.026336879285004205,0.49252833178248656,1
-1.1870411553115208,0.49121383,1.864916546662362,-0.7162038949357917,-2.3672476950561663,1
1.1553921830364406,2.7654421,6.073238753639737,1.1940149395478221,2.071708514801675,0
0.38323204538774847,0.03744114,3.1855403239051188,0.41785822320477783,0.5185208708274176,1
-0.4874963175345927,0.94769686,3.077380567048247,-0.44534108427723057,-0.6170207631912562,0
1.4463563446498058,1.8519076,2.631530847109958,0.8318291662743573,2.0787008161802034,0
0.6384535866844532,-0.5857281,2.0609825210086266,0.5174720263268348,0.4214587726553996,0
-1.3132484435696739,2.2016897,2.6946280071311106,-1.5307021194725858,-1.971742770819094,1
1.3645282160294148,2.0136063,1.5448243819445957,1.4663816417849884,2.3031835782015473,1
-0.6904024291926546,-0.87817335,3.087184371015917,-0.47109389882085756,-0.6245488619305534,1
0.8739661419816901,0.5324252,1.681600957816904,0.7895523682550086,2.073713128427186,0
-0.15880843363321934,0.15260552,1.3277069329298954,-0.0973365569135265,-0.5821301458940288,0
0.6584247896504003,-0.460158,2.319263447755053,0.3927484928902633,0.4714278544042759,0
-0.5401417291629032,-0.9942915,2.31472674193222,-0.2760544632824497,-0.3155928825642762,0
-0.9340627975971874,-1.1827254,2.2893063311733814,-0.6128806640071772,-1.992250480409263,1
-0.3081673611127011,0.47202596,3.8345464669526423,-0.42464672428757505,-0.5687733100034653,0
1.7003480366802217,1.7793943,6.158937087005137,1.2914377253340792,1.8820742120180476,0
1.148311802616277,1.3522104,3.621644394091294,0.7442282974965657,2.455794995020567,1
0.07647920243291846,0.41277695,0.8815712097772409,0.10588532663296571,0.6753515043037739,1
0.9265927389534744,-1.2224045,2.1730001878901977,1.103590035056182,2.0716016236351527,1
0.6778257876792558,0.63922834,2.0142718171582876,0.7402026976750284,0.6153999297244503,1
-0.8118981310643795,-0.5045441,2.041447807318916,-0.5499214120078575,-2.4243309417363093,0
-0.6655264958428458,0.83358747,1.928727170769814,-0.5716808845714313,-0.47260835312314403,1
1.0843441832806249,1.0983458,2.7134721334854923,0.6722096478144666,1.8556984627908892,0
-0.8712393151902471,-1.3733673,1.1278064103859728,-0.5689910567866575,-2.170522247472295,1
-0.7770766800336386,1.2272075,1.9171252788755453,-0.8442840621279143,-2.1676770784660295,1
-1.70226715506836,3.6388876,3.3449835571096727,-1.7039210010516033,-2.082681286787957,1
-2.0373273516050947,-2.2917778,4.141662242125843,-1.1447909202107576,-2.3000074160065824,0
-0.23021670061130942,0.559621,0.958713616721851,-0.3290164603881559,-0.5835255751054923,1
0.3134612017238227,-0.2251786,1.079258164624666,0.3337222348385091,0.3367261461878985,1
