v1,Clique_v1,ICI_v1,SHAP_v1,LIME_v1,z
-1.2004988166029689,1.2818809,4.114139288990643,-1.2576566542568386,-2.1109639049081372,0
-0.40070164764610194,0.6662018,2.545700168302121,-0.5191105836463479,-0.5134663823657651,0
-0.2481543921962059,0.46631294,-1.080501518702528,-0.3957662506081137,-0.5730119839765256,1
0.9026767172658812,0.8079524,2.1486700685898654,1.0802110839048,2.1336697286931807,1
-0.7934710121655763,1.2548349,5.079086493341359,-1.0103112247429866,-2.389857848728257,1
0.8591758311721301,1.2864957,1.9508058177465866,0.9412894502814622,2.441184962737078,0
0.820896517312816,0.9153121,3.9383460194149955,0.8863092080102525,2.32493255059114,1
-2.3346463000532727,-2.463632,10.215337926003256,-2.9033971338756275,-2.1519170893931543,0
-0.8959223327034671,0.2115257,8.127149598850473,-1.0037319504707236,-2.2770152175279486,0
0.5126868365802335,-0.46718568,3.3748981339461364,0.28596987576167543,0.602748588273702,0
0.058285610120571874,0.058846246,2.1968422309793123,0.06913562116830514,-0.5949807528760664,0
-1.9080287069545794,-1.9864151,6.549813849346193,-2.3659521797167145,-2.347787447224109,0
-0.6130379482116037,0.33949098,7.156502820454482,-0.9776273056466327,-0.6970807994118254,1
-1.2954077496094782,-1.7796052,9.14387765199751,-2.4718598947081705,-2.2388986778282005,1
0.2734417212769257,-0.43296376,2.1055516413225233,0.13925655302499207,0.8328912883376522,1
0.421637709533513,-0.20172775,2.5268673312548025,0.25592756697022606,0.5419244017445384,0
0.722288472512306,0.4781121,0.43274052212023295,1.1195077828729332,0.5598991070248087,1
0.1528556690494466,0.4659842,1.1738431029758893,0.10819668731868838,0.6633358024239937,0
-0.08768063339862328,0.17474785,2.10188633504682,-0.16519969493443418,-0.8985531286899272,0
-0.5641232803142876,0.51277417,2.420516446774,-0.7759789591135288,-0.27749055351383584,1
1.4752166596147493,0.63615274,4.881958220023736,2.481350876800832,2.272176856565233,1
-1.1804895439286105,0.982666,6.386521862613327,-1.3936678476302387,-2.297012276243749,0
-1.9512762883773809,1.7711303,10.59032781628087,-2.6603715992865404,-2.3232859290438292,1
-0.9532729298925866,0.48351714,3.0981856582030236,-1.0846013152511118,-2.1619159533836547,0
-2.211840478241017,-1.3376755,11.539956627437158,-2.618192934889637,-2.0378001764406344,0
0.22108147089893324,-0.14672028,2.6427134113838577,0.15768379711975639,0.47695417341141455,0
1.5075456534905842,1.9229718,3.3415983105056855,2.3618272134329406,2.1543551670796313,1
-2.190459278412821,2.23739,7.338675410406074,-3.2588121428276278,-2.277407134449806,1
1.0411832341615939,0.81802505,5.124754614916906,1.4791439178117345,2.1961997000128215,1
-0.7292491102537727,0.52452385,1.914212835233787,-0.8483443255337424,-2.1837912169377742,0
-0.1925798742266638,-0.16429168,1.9227831791501693,-0.25335062879975045,-0.6027873586374988,0
-0.7471913967999015,1.3817042,1.7345254267659977,-1.0029156762010203,-2.391478261610903,0
1.2624180778336336,-0.77759093,4.512812208762874,1.3916140628750013,2.438428759256718,0
0.5141451603151811,0.8902634,1.1098990645554043,1.0625338297179974,0.3713376943454408,1
0.7742832260596973,0.5994431,4.996264581400708,0.5923345369711011,2.4558171174577708,0
-1.0904185087475717,-0.060545195,4.4970708898430285,-1.4004467752918777,-2.2334010355550995,0
-2.2114735736978712,3.622517,9.397373133540775,-3.1145922026840775,-2.4392205182953184,1
0.2327837109077639,0.49160928,1.7448928972406632,0.12835866164405113,0.6316306935723168,1
-2.3356929788302696,1.8233314,11.51706505955084,-3.2558198304082335,-2.185775954724065,1
-0.7648898688537542,0.7176186,-2.18402235077681,-1.1578128395692355,-2.257650937659825,1
-0.7534369770301684,-0.47956577,2.3382507427499943,-0.8261445098703688,-2.268460666899755,0
-0.024562010760822053,0.0066128923,1.4898961468685288,-0.025977735869449257,-0.6265460886551024,1
-0.6971115696310061,-0.60739267,5.888295353777068,-0.7919136911642233,-2.119083626516727,0
1.0312784697640662,-0.32197842,1.8353703447444079,1.7731782253693311,2.543922541950839,1
0.4924084918399785,0.9510368,0.6751840303895098,0.8703883592264963,0.9341569898312582,1
-1.3574293435717861,2.1218088,4.361033675861837,-1.9157837416246033,-2.127410990806309,1
0.556443917235973,-0.3628633,-2.7592588328522285,0.7211386913283394,0.439260509548029,0
