v1,Clique_v1,ICI_v1,SHAP_v1,LIME_v1,z2
-0.6169610992422154,0.2,0.52,-0.21072040355957466,-0.5043854511805462,False
0.24421754207966373,0.4799999999999999,0.4000038911805146,0.42293308988354433,0.49943223650568397,True
-0.12454452198577104,0.5199999999999999,0.43999999999989703,-0.4305807954814027,-0.4634190846182513,True
0.5707171674275384,0.4799999999999999,0.43990947064048763,0.42353219877923737,0.4543476372363819,True
0.559951616237607,0.0,0.5199998903240675,0.17658167221142704,0.48228039003018613,False
-0.45481478943471676,0.5199999999999999,0.44,-0.43123838778947576,-0.47088879528814886,True
-0.4470714897138066,0.5199999999999999,0.36,-0.4307395381995933,-0.48134476327335696,True
0.6037443550700385,0.4799999999999999,0.4400000000023115,0.4243776305419519,0.49921787921505906,True
0.9162787073674103,0.4799999999999999,0.3599917019899535,0.42229818481754694,0.495780965204732,True
0.7518652694841894,0.4799999999999999,0.3598306259258226,0.4222455598899499,0.4776505023118199,True
-0.28436546008426666,0.08,0.6,-0.17645475333665647,-0.4645569060806843,False
0.001990251046917413,0.0,0.3747215061885724,0.401649541076731,-0.4497904360551716,True
0.3669258703442726,0.4799999999999999,0.2800204072665728,0.42235268232484513,0.48727756980835746,True
0.4254040539658004,0.4799999999999999,0.32002639814372713,0.4248728994796277,0.4941190584510986,True
-0.25949849041921014,0.5199999999999999,0.4,-0.4313076552509921,-0.4814281761404775,True
0.12239237213124987,0.4799999999999999,0.47989576888210445,0.4237389324099714,0.49320694922938796,True
0.006166330615619442,0.64,0.18995573924472514,0.21624348405178723,-0.4531587663047821,True
-0.9724631008186355,0.5199999999999999,0.56,-0.43056860014022713,-0.5379385192141232,True
0.5456532432247481,0.4799999999999999,0.27921560562650793,0.4225088330198216,0.49431501103583253,True
0.7652823812722331,0.4799999999999999,0.200000009316315,0.423103264939031,0.48592948072365555,True
-0.27022803219725544,0.5199999999999999,0.32,-0.43125598156619815,-0.4907042455609085,True
0.2307923568669874,0.4799999999999999,0.31993797700524423,0.4226591363125757,0.48661948626333973,True
-0.8492375167140469,0.5199999999999999,0.28,-0.431301870596957,-0.5221121634129523,True
-0.262351987996051,0.0,0.36,-0.17542351660995373,-0.4688181522513441,False
0.8662802039650432,0.0,0.40000000208564496,0.1749047577194894,0.47948672424939454,False
0.3027562864531548,0.4799999999999999,0.27985453039690983,0.42273187274507223,0.523845366418447,True
-0.2055948445476916,0.5199999999999999,0.44,-0.4303753811490692,-0.48201607471411295,True
0.577460285881491,0.4799999999999999,0.3599997015730534,0.4220501076757543,0.4982970882350307,True
-0.3663277556622575,0.5199999999999999,0.24,-0.4311240778940078,-0.48448660453649545,True
0.13619730525213836,0.4799999999999999,0.3199038114104604,0.4243700119349762,0.5082718304087718,True
0.7382547791224516,0.4799999999999999,0.09727670983452363,0.4237651440370679,0.5099432666076418,True
-0.12765315220864126,0.5199999999999999,0.3599999999998225,-0.43062036792980185,-0.478681325669929,True
0.6042952841603182,0.4799999999999999,0.3200000015320068,0.422303953424508,0.5044831016174731,True
-0.7124663509708709,0.5199999999999999,0.36,-0.4309951621376965,-0.5175354504854996,True
0.4085219422366708,0.4799999999999999,0.4002000434763668,0.42189534893405667,0.4991136405645394,True
0.4091626163791451,0.4799999999999999,0.36023816531331126,0.4220948962420835,0.49676645977753214,True
-0.5624157886518228,0.5199999999999999,0.44,-0.43109492595616716,-0.5339336959791298,True
0.8497352572311301,0.4799999999999999,0.44006153497444805,0.4221702144459733,0.4750060049092459,True
-0.11571848919164673,0.5199999999999999,0.279999999995858,-0.43055008860320715,-0.46921437050664705,True
0.818631917944945,0.4799999999999999,0.2000000004562987,0.4231950631680008,0.47037903949635856,True
