v2,Clique_v2,ICI_v2,SHAP_v2,LIME_v2,z1
0.23227850992325338,0.0,0.2726953807585288,-0.14426370205377995,-0.18685973373750372,False
-0.5614176500545531,0.24000000000000002,0.16,0.2259255067805714,0.16290716518461348,True
0.745047332589025,0.0,0.08,0.0794191805319994,0.13771497523816015,False
0.2957298183212935,0.24000000000000002,0.11994821217755103,0.22211252310888677,-0.25435430043828233,True
-0.053994110488269964,0.7600000000000001,0.43999463499947516,-0.5273109475373159,-0.11273701829595151,True
-0.5316193577372708,0.0,0.12000000000262843,0.07876165452793446,-0.08762439308671695,False
0.667643626120134,0.0,0.04000075511204498,0.07926046825519231,0.15407682317266555,False
-0.80296735094459,0.24000000000000002,0.08000000002673012,0.2231566013650075,0.14176274396276123,True
-0.5899462796756028,0.24000000000000002,0.24000000000000227,0.22514704575979172,0.17492382431141912,True
-0.5305388524484056,0.24000000000000002,0.12000037975235557,0.2252098444528426,-0.10493447224815437,True
0.193947545019729,0.0,0.3197370568067555,-0.17597618383102975,-0.21619926497680944,False
0.25693508195197334,-0.7200000000000001,0.16561521007541644,0.2381385852623247,-0.19453488046444356,True
0.965302083238387,0.24000000000000002,0.08,0.226631731492317,0.18526795246595823,True
-0.6473666684174586,0.28,0.28001122104879783,0.22250285672780679,0.1989005001718189,True
0.599954825913992,0.0,0.12,0.07869251981747365,0.17207232073343748,False
-0.68947198646313,0.24000000000000002,0.16,0.22257707315058353,0.1922865149845636,True
-0.2780160835481449,0.2,-0.1903137951152187,0.03151598729749719,-0.12326830796356666,True
0.9101505132994745,0.0,0.20000000000000695,0.07942839217504974,0.13311719599095842,False
-0.7396832642906523,0.24000000000000002,0.16000006323134547,0.22446973877083032,0.1828070518277793,True
-0.4543068296959414,0.28,0.12002227609007367,0.2256733567908073,-0.11629127789630915,True
0.6182357361482165,0.0,0.1599999517134304,0.07874408571512305,0.14191288744874983,False
0.9313141133474383,0.24000000000000002,0.12,0.22487675016595948,0.19625905230758908,True
-0.8151556719391002,0.0,0.16,0.07869813221838903,0.14988708346690433,False
0.16684854041725306,0.0,0.23995825662469816,-0.1753097659439256,-0.2089616653047418,False
-0.1891473873391567,0.7200000000000001,0.15999086961674738,-0.5258818410554268,-0.10261205274161835,True
0.7986483756984739,0.24000000000000002,0.1647081844925232,0.22380417728803736,0.16478538543916083,True
-0.8304331088610963,0.0,0.08,0.07962462085689043,0.16453413880016038,False
-0.6377274467878731,0.24000000000000002,0.24,0.2263687213619404,0.19897089190908873,True
-0.8986690526286549,0.0,0.12000000000130535,0.07887592341934013,0.17018183311118856,False
-0.39744252373986044,0.24000000000000002,0.11999999999999772,0.22284845745508292,-0.09809411826837662,True
-0.6196322913909134,0.24000000000000002,0.16000000113283988,0.22245197797515875,0.18200497122082654,True
-0.982789225574259,0.0,0.08,0.07937963291537713,0.1554287519463497,False
-0.7449541986910859,0.24000000000000002,0.16000000000751755,0.2265033334704312,0.17409443017451273,True
-0.7742705523658084,0.0,0.16,0.07900484175408609,0.13427983233835367,False
0.4608289029384667,0.24000000000000002,0.12000000000000056,0.22593639948015676,-0.22280867465958915,True
-0.5212499343265198,0.24000000000000002,0.16,0.22688919976237132,-0.09619224742605036,True
0.8031402420754505,0.0,0.1600000010183966,0.07890470156324912,0.1601367746822099,False
-0.342972140493206,0.24000000000000002,0.07999983310782383,0.22526210967865398,-0.10945589161332765,True
0.748085445572441,0.0,0.16,0.07944987955098293,0.1631561037065523,False
-0.5269409700250103,0.24000000000000002,0.12000651922022837,0.22266747724240707,-0.11176164627324664,True
-0.2430907886616458,0.0,0.1794383362924124,-0.05810678087163408,-0.08498388533882405,False
0.08458111598252782,0.0,0.5599610709834489,-0.17638436105149907,-0.21411160229529524,False
0.03158796455115209,0.0,0.35999668223134895,-0.1763222715122712,-0.20826532396306896,False
-0.17239576364128206,0.7600000000000001,0.519988236557006,-0.5283561540281756,-0.12954632621126486,True
-0.22226677419382845,-0.24000000000000002,0.47869408732744195,-0.528376399732467,-0.11578453908544788,True
-0.3193383641523415,0.24000000000000002,0.11999899829558565,0.22193287499002204,-0.11092537578206622,True
-0.19553073958679557,0.0,0.35997610742952413,-0.175597985506124,-0.08814708875494154,False
-0.0857802065687503,0.7600000000000001,0.43999610736149636,-0.5306480279044843,-0.09895385836637838,True
-0.23401788460003803,0.0,0.5630261491711166,-0.16586160732590974,-0.09127514422168227,False
0.3161794547085197,-0.39999999999999997,0.2406174753853344,0.24912221892260247,-0.22302557715258872,True
0.7624284124136826,0.0,0.1600000000518704,0.07943374760733936,0.15489749840346947,False
0.14534516866166158,0.8000000000000002,0.23999240864529067,-0.5320164062043419,-0.23866180324310926,True
-0.14391908592709246,0.8000000000000002,0.3599941677724798,-0.5334183041835475,-0.1134650386881854,True
-0.48324413358802687,0.0,0.08000000056761966,0.07914283662055244,-0.09827209465340424,False
0.7305388663450214,0.24000000000000002,0.16,0.2254257712472567,0.18958963990471658,True
-0.6534433985254213,0.24000000000000002,0.24000000000020416,0.22485716570047282,0.16929495523418694,True
0.15990564964850829,0.7600000000000001,0.4799180958378079,-0.5273291749188678,-0.25661083911353966,True
0.4547549967557203,0.28,0.20000000030018966,0.2299526805233042,-0.23805750251195276,True
0.46080467070152187,0.28,0.08,0.22828219517554682,-0.2677524943276685,True
-0.19200836798788812,0.7600000000000001,0.27998779368588605,-0.5302487801656129,-0.12584392537001962,True
-0.7641450580293627,0.0,0.040000000707829525,0.07888597774915361,0.15140596396694106,False
0.5271892618370133,0.24000000000000002,0.08,0.22264136285152303,0.17224015910190146,True
0.06732218446329186,0.0,0.27999473996673674,-0.1765702783859789,-0.19983029274110223,False
0.4440697175196242,0.0,0.19999999523162856,0.07871328357052597,-0.17347821794484614,False
0.1952646700394165,0.0,0.359684687636431,-0.1752691890394924,-0.2195854609972242,False
-0.154268060024088,0.0,0.5599902944021948,-0.176129201668467,-0.09886676739550013,False
0.8669721753202939,0.0,0.08000184563164627,0.07895948273723033,0.14594445480703583,False
0.9879419860204846,0.24000000000000002,1.6554916963198165e-43,0.23038812397195912,0.16372773475084604,True
0.09567767788406933,0.0,0.19999657881212266,-0.17561984056440155,-0.21651926791797346,False
0.46046914368549907,0.0,0.2,0.07907340015236716,-0.21408715739971676,False
-0.9440314298704808,0.24000000000000002,0.24000000000021313,0.22490166561299202,0.1944734643387896,True
0.7271825532855085,0.24000000000000002,0.08006916978186272,0.22468017388245995,0.16985501006754267,True
0.9972615187202303,0.0,0.2400000008239846,0.07914004791421568,0.15316950139187083,False
-0.3493803521143424,0.0,0.039999968525439585,0.07865801154091281,-0.12911504257852416,False
0.7005216689376854,0.0,0.20008582950504433,0.07911245320173504,0.15007163828290263,False
0.22298423881065266,0.7600000000000001,0.413221596782911,-0.5223397327565021,-0.234424929718339,True
-0.11777384052908402,0.0,0.3599960076478947,-0.1755762290557196,-0.08573436335216375,False
0.054409174415329664,0.7600000000000001,0.4399945504691154,-0.5316419992430707,-0.24130499623746018,True
0.5596412230554606,0.0,0.04,0.07873531942788228,0.14692809938374993,False
-0.49729961317539373,0.0,0.04000087327193347,0.07864657300601707,-0.10642592399098841,False
-0.07421535765386378,0.0,0.559994499995355,-0.17590184050791963,-0.09840675095563733,False
0.6943733441202355,0.24000000000000002,0.28,0.22421842922838223,0.18047246824136892,True
0.3560471886940484,0.24000000000000002,0.040032775395375426,0.22311646941571556,-0.24096793829771737,True
-0.2642754131227443,0.24000000000000002,0.04895079522997079,0.21599117338296428,-0.10350751652569345,True
-0.7240339813401628,0.24000000000000002,0.16,0.22284671649881813,0.1754336714766064,True
-0.19438110479178916,0.0,0.2799858105623399,-0.1757906426184785,-0.10080928324900726,False
0.8625941847248273,0.24000000000000002,0.04,0.22399454049379036,0.16749772628879409,True
0.34632557063646896,0.24000000000000002,0.16000149525087123,0.22540870696874293,-0.24235463695226064,True
-0.16154036925576087,0.7600000000000001,0.5199888671703496,-0.5322701713414063,-0.13429047061162852,True
0.13733322412554005,0.0,0.5999370448675732,-0.17620608841311788,-0.22048354104377188,False
-0.9165786313165236,0.0,0.12000000184023708,0.07876926212220908,0.14641302591076238,False
0.9912682550987582,0.24000000000000002,0.07993232730697457,0.22360901473877912,0.17959044727365006,True
0.2380084382326364,-0.24000000000000002,0.06693400772390612,-0.24562853875494967,-0.23407403411048755,True
0.5589322475524772,0.24000000000000002,0.2,0.22438085792641288,0.17522189945754654,True
0.8626772706966894,0.08,0.03999989318398293,0.0775707960362455,0.13411454518366187,False
-0.3167628790732284,-0.5199999999999999,0.3199963877102252,0.22953254649347113,-0.09621610998057953,True
0.6225983989480854,0.24000000000000002,0.24,0.2235436169738896,0.1775113074450239,True
0.7454196044110657,0.24000000000000002,0.24,0.22310379487101178,0.18624512391215156,True
0.3319764501338136,0.0,0.11999530770703071,0.07873688307921697,-0.17681921755580368,False
0.1775730963541049,0.7200000000000001,0.5198457566955712,-0.5292463203564735,-0.22699565903039032,True
0.7867045205986807,0.28,0.12,0.22703948364409732,0.18188266049435592,True
-0.1028319624911711,0.7200000000000001,0.39999622282953945,-0.5308065570079901,-0.12878139164075622,True
-0.5112328412478888,0.24000000000000002,0.08,0.22563129515033606,-0.12736836516056158,True
0.6283459286609023,0.2,0.20000000000005322,0.22209225825352782,0.16162670665896023,True
0.39429879716812666,0.24000000000000002,0.24016800952621387,0.22601523953521951,-0.24571608185163266,True
-0.18079091791256086,0.0,0.6399761023547355,-0.1758852470725906,-0.09651123937096917,False
-0.9885698314696856,0.0,0.2400000000014785,0.07886056986889414,0.14627415862903764,False
0.9080287281186648,0.24000000000000002,0.12,0.22424562290889083,0.16404293394009145,True
0.21050519924147038,0.0,0.359291207218839,-0.1749136650369943,-0.18946915402954578,False
-0.9869074468023917,0.24000000000000002,0.08,0.22653532808991023,0.16302344445009334,True
-0.0030130259020773043,0.0,0.4399965371949149,-0.17624531602644278,-0.21848035427197554,False
0.1972706920375491,0.0,0.3198193599720038,-0.17620033082398312,-0.2040987551274904,False
-0.39970509974691093,0.0,0.20000016118848155,0.07908368536891136,-0.09846803542916775,False
-0.07648500766251942,0.7600000000000001,0.4799955062020336,-0.5314274511412932,-0.10742444863841194,True
